epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1246.09,1.81859,1.22842,1.30509,0.79737,0.58945,0.68428,0.32582,1.9091,1.19846,1.38087,0.0072775,0.0072775,0.0072775
57,1268.84,1.84508,1.24823,1.31368,0.78206,0.59778,0.70202,0.32669,1.89565,1.17265,1.38872,0.007228,0.007228,0.007228
58,1291.59,1.7875,1.20749,1.304,0.78821,0.6091,0.69043,0.32732,1.90774,1.18504,1.38673,0.0071785,0.0071785,0.0071785
59,1313.26,1.80279,1.21055,1.31206,0.7687,0.63245,0.70921,0.33584,1.86815,1.1538,1.3719,0.007129,0.007129,0.007129
60,1335.31,1.79233,1.19883,1.30541,0.81836,0.60055,0.7044,0.33235,1.86906,1.18656,1.36384,0.0070795,0.0070795,0.0070795
61,1358.51,1.77523,1.18489,1.28615,0.7951,0.59639,0.71388,0.33391,1.85108,1.15022,1.36021,0.00703,0.00703,0.00703
62,1382.16,1.7684,1.15717,1.29051,0.80719,0.63245,0.72073,0.34097,1.85073,1.14542,1.36199,0.0069805,0.0069805,0.0069805
63,1404.17,1.77449,1.17637,1.29179,0.77131,0.63523,0.71248,0.34437,1.83667,1.14097,1.34966,0.006931,0.006931,0.006931
64,1426.67,1.77614,1.17942,1.29962,0.80787,0.60333,0.70092,0.33177,1.8846,1.16373,1.35742,0.0068815,0.0068815,0.0068815
65,1448.14,1.79704,1.17927,1.29058,0.83279,0.61581,0.72288,0.3462,1.82342,1.13494,1.33961,0.006832,0.006832,0.006832
66,1471.53,1.76009,1.14696,1.2639,0.75428,0.62161,0.70063,0.34066,1.82814,1.13533,1.34279,0.0067825,0.0067825,0.0067825
67,1494.42,1.77499,1.16573,1.2769,0.81001,0.63245,0.72359,0.33825,1.86006,1.14754,1.35914,0.006733,0.006733,0.006733
68,1516.98,1.73891,1.13259,1.26323,0.82339,0.62413,0.72943,0.34541,1.8738,1.09549,1.36657,0.0066835,0.0066835,0.0066835
69,1538.76,1.75676,1.16379,1.29711,0.78097,0.64632,0.72534,0.34702,1.84253,1.13062,1.35674,0.006634,0.006634,0.006634
70,1562.26,1.74792,1.12104,1.27586,0.79422,0.64772,0.73583,0.35041,1.85252,1.10539,1.34473,0.0065845,0.0065845,0.0065845
71,1585.55,1.75382,1.13443,1.28372,0.75015,0.67043,0.7303,0.35002,1.85366,1.11841,1.35757,0.006535,0.006535,0.006535
72,1607.01,1.73374,1.11776,1.2863,0.83471,0.66019,0.74295,0.34168,1.86433,1.127,1.35264,0.0064855,0.0064855,0.0064855
73,1628.35,1.71557,1.09966,1.27203,0.79846,0.64216,0.73659,0.34916,1.86043,1.10724,1.3597,0.006436,0.006436,0.006436
74,1649.95,1.73149,1.12279,1.26949,0.82537,0.65553,0.75173,0.35715,1.85721,1.06423,1.3612,0.0063865,0.0063865,0.0063865
75,1672.03,1.72728,1.10348,1.26452,0.81364,0.65465,0.73591,0.35151,1.86111,1.10113,1.3551,0.006337,0.006337,0.006337
76,1694.04,1.72372,1.11687,1.2717,0.82436,0.638,0.7276,0.34813,1.86931,1.13426,1.37912,0.0062875,0.0062875,0.0062875
