epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,1318.49,1.77779,1.19124,1.24595,0.77055,0.62894,0.70285,0.33428,1.88776,1.18685,1.34291,0.0071785,0.0071785,0.0071785
59,1340.78,1.75085,1.14938,1.23733,0.80828,0.61318,0.70931,0.32098,1.89498,1.18012,1.35741,0.007129,0.007129,0.007129
60,1363.03,1.78711,1.17336,1.25833,0.79521,0.649,0.72336,0.33748,1.8713,1.15223,1.3258,0.0070795,0.0070795,0.0070795
61,1386.63,1.76126,1.13592,1.23202,0.79408,0.62981,0.71059,0.33716,1.85775,1.16126,1.33333,0.00703,0.00703,0.00703
62,1408.55,1.74563,1.13209,1.22292,0.80542,0.63324,0.72225,0.32448,1.86303,1.16481,1.32271,0.0069805,0.0069805,0.0069805
63,1431.21,1.72362,1.11316,1.21951,0.80956,0.60294,0.71351,0.3367,1.83407,1.16249,1.31153,0.006931,0.006931,0.006931
64,1454.1,1.70983,1.12946,1.22112,0.79404,0.59885,0.69147,0.31316,1.8705,1.18538,1.33712,0.0068815,0.0068815,0.0068815
65,1476.08,1.72706,1.12589,1.21431,0.79626,0.6495,0.7269,0.33281,1.86037,1.15011,1.33015,0.006832,0.006832,0.006832
66,1500.29,1.74664,1.11837,1.22998,0.80748,0.61605,0.72177,0.34406,1.83111,1.13789,1.3149,0.0067825,0.0067825,0.0067825
67,1523.07,1.77037,1.1429,1.23047,0.82189,0.65759,0.72956,0.34063,1.84473,1.12921,1.33196,0.006733,0.006733,0.006733
68,1545.87,1.72073,1.11154,1.21072,0.81404,0.65759,0.74654,0.35282,1.8304,1.11567,1.31507,0.0066835,0.0066835,0.0066835
69,1567.18,1.71324,1.10002,1.20984,0.84567,0.63589,0.74092,0.35564,1.81451,1.11995,1.31349,0.006634,0.006634,0.006634
70,1589.76,1.7214,1.0996,1.21563,0.84333,0.649,0.73931,0.34819,1.85143,1.11566,1.33186,0.0065845,0.0065845,0.0065845
71,1612.66,1.73751,1.10802,1.2348,0.80993,0.641,0.72861,0.33989,1.84223,1.13647,1.31236,0.006535,0.006535,0.006535
72,1635.13,1.71594,1.10393,1.22157,0.78965,0.66619,0.73344,0.35499,1.84439,1.09357,1.31391,0.0064855,0.0064855,0.0064855
73,1656.97,1.71722,1.08208,1.20862,0.79439,0.68084,0.74903,0.3446,1.86542,1.0867,1.3244,0.006436,0.006436,0.006436
74,1679.76,1.72071,1.09802,1.20642,0.81237,0.63754,0.72766,0.34665,1.81833,1.1226,1.28677,0.0063865,0.0063865,0.0063865
