epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,1305.68,1.44137,0.79316,1.12823,0.87241,0.76361,0.83148,0.39407,1.77491,0.85448,1.33728,0.00406,0.00406,0.00406
122,1345.59,1.42727,0.76815,1.1343,0.85199,0.76504,0.82285,0.391,1.76436,0.86043,1.33782,0.0040105,0.0040105,0.0040105
123,1381.61,1.44949,0.77449,1.13247,0.85186,0.75645,0.82418,0.38579,1.79587,0.86605,1.3389,0.003961,0.003961,0.003961
124,1421.76,1.43536,0.77534,1.13111,0.88847,0.75072,0.82679,0.39736,1.75093,0.84455,1.31762,0.0039115,0.0039115,0.0039115
125,1463.46,1.43762,0.79897,1.13101,0.91154,0.75788,0.82825,0.39684,1.76664,0.85047,1.33348,0.003862,0.003862,0.003862
126,1499.7,1.43237,0.77425,1.12653,0.87399,0.75645,0.82719,0.39561,1.77709,0.86426,1.33585,0.0038125,0.0038125,0.0038125
127,1534.38,1.41914,0.75512,1.12403,0.85806,0.77945,0.83414,0.39021,1.80133,0.85588,1.34315,0.003763,0.003763,0.003763
128,1570.75,1.43173,0.77013,1.13082,0.9041,0.7808,0.84598,0.40195,1.75933,0.8367,1.32968,0.0037135,0.0037135,0.0037135
129,1606.34,1.40665,0.75489,1.11647,0.89092,0.75645,0.83964,0.39454,1.77591,0.83696,1.33611,0.003664,0.003664,0.003664
130,1648.25,1.41986,0.76428,1.12131,0.87539,0.75645,0.8252,0.39386,1.78056,0.84523,1.34667,0.0036145,0.0036145,0.0036145
131,1688.46,1.41353,0.75843,1.12481,0.89973,0.73278,0.82911,0.38445,1.80194,0.84915,1.35146,0.003565,0.003565,0.003565
132,1736.12,1.39503,0.75542,1.11028,0.86199,0.7808,0.83658,0.39364,1.77429,0.85327,1.33949,0.0035155,0.0035155,0.0035155
133,1779.29,1.41472,0.75179,1.11878,0.88471,0.76074,0.83216,0.39571,1.77147,0.86438,1.34399,0.003466,0.003466,0.003466
134,1825.06,1.41702,0.76394,1.13055,0.86651,0.77187,0.83581,0.39924,1.76049,0.85122,1.3339,0.0034165,0.0034165,0.0034165
135,1864,1.38603,0.75152,1.11065,0.88013,0.76788,0.83033,0.39516,1.7696,0.84635,1.33421,0.003367,0.003367,0.003367
136,1903.54,1.38976,0.76382,1.11653,0.88819,0.74069,0.82705,0.3979,1.77274,0.83658,1.34052,0.0033175,0.0033175,0.0033175
137,1941.9,1.38781,0.74929,1.101,0.90978,0.76361,0.84007,0.39423,1.79701,0.83333,1.35292,0.003268,0.003268,0.003268
138,1978.46,1.39278,0.74766,1.1118,0.89592,0.76504,0.8408,0.39826,1.76637,0.82789,1.33232,0.0032185,0.0032185,0.0032185
139,2016.28,1.39143,0.7339,1.10502,0.89542,0.76049,0.83893,0.40139,1.764,0.81344,1.33632,0.003169,0.003169,0.003169
140,2053.68,1.38268,0.74048,1.10816,0.88995,0.75358,0.83625,0.39866,1.77731,0.84806,1.33671,0.0031195,0.0031195,0.0031195
141,2087.82,1.39294,0.7357,1.1187,0.89451,0.76504,0.84037,0.40328,1.77672,0.81412,1.33153,0.00307,0.00307,0.00307
142,2122.22,1.37885,0.74075,1.10562,0.87705,0.77507,0.84645,0.40193,1.79154,0.81805,1.34244,0.0030205,0.0030205,0.0030205
143,2159.75,1.36901,0.73509,1.11028,0.89476,0.77364,0.84328,0.39937,1.77757,0.8192,1.33699,0.002971,0.002971,0.002971
144,2201.05,1.37505,0.73702,1.10237,0.90314,0.74804,0.83497,0.39443,1.80567,0.83404,1.33838,0.0029215,0.0029215,0.0029215
145,2232.82,1.37052,0.72586,1.10621,0.91679,0.77077,0.84723,0.40345,1.76635,0.81954,1.3357,0.002872,0.002872,0.002872
146,2267.75,1.34298,0.70934,1.10013,0.88285,0.77738,0.82916,0.39424,1.77047,0.83872,1.33816,0.0028225,0.0028225,0.0028225
147,2301.28,1.34557,0.70942,1.09609,0.8935,0.76791,0.84259,0.39914,1.77716,0.82329,1.33917,0.002773,0.002773,0.002773
148,2336.9,1.35187,0.7188,1.10331,0.90613,0.7808,0.84262,0.40658,1.74415,0.82954,1.32965,0.0027235,0.0027235,0.0027235
149,2378.38,1.34125,0.71619,1.09915,0.89396,0.77302,0.84907,0.40546,1.75694,0.81018,1.33398,0.002674,0.002674,0.002674
150,2419.99,1.33664,0.70915,1.09657,0.87827,0.79226,0.85185,0.40946,1.75467,0.80414,1.3327,0.0026245,0.0026245,0.0026245
151,2498.32,1.35659,0.6739,1.14073,0.86578,0.79226,0.8493,0.40943,1.75801,0.80471,1.33365,0.002575,0.002575,0.002575
152,2531.47,1.32344,0.65098,1.12446,0.87886,0.7937,0.84894,0.4044,1.76618,0.79899,1.33523,0.0025255,0.0025255,0.0025255
153,2565.99,1.33025,0.65067,1.12472,0.88948,0.77253,0.8454,0.41201,1.7683,0.80058,1.34118,0.002476,0.002476,0.002476
154,2631.67,1.3116,0.6423,1.11989,0.88126,0.78685,0.8391,0.39508,1.79034,0.82501,1.35471,0.0024265,0.0024265,0.0024265
155,2668.9,1.33306,0.65211,1.13817,0.89496,0.79347,0.84697,0.40194,1.76447,0.82274,1.3478,0.002377,0.002377,0.002377
156,2697.56,1.31559,0.63882,1.122,0.90056,0.7808,0.84533,0.40063,1.7982,0.81713,1.34836,0.0023275,0.0023275,0.0023275
157,2725.69,1.2999,0.63759,1.12726,0.87508,0.79083,0.84922,0.40571,1.79367,0.81114,1.35136,0.002278,0.002278,0.002278
158,2755.95,1.30529,0.63432,1.11748,0.90054,0.77937,0.8527,0.41258,1.75669,0.80754,1.3225,0.0022285,0.0022285,0.0022285
159,2787.49,1.30251,0.63967,1.11648,0.86842,0.79083,0.84916,0.41042,1.74537,0.80138,1.32735,0.002179,0.002179,0.002179
160,2816.2,1.28275,0.62431,1.10775,0.87379,0.79799,0.85221,0.4077,1.75571,0.80303,1.32674,0.0021295,0.0021295,0.0021295
161,2845.9,1.28615,0.62205,1.11738,0.88567,0.77364,0.84794,0.41581,1.74233,0.80747,1.32034,0.00208,0.00208,0.00208
162,2877.61,1.28086,0.61908,1.10664,0.90448,0.77323,0.84656,0.4154,1.74919,0.79743,1.32488,0.0020305,0.0020305,0.0020305
163,2908,1.27113,0.61464,1.09886,0.89812,0.78305,0.85127,0.40991,1.74434,0.79666,1.31758,0.001981,0.001981,0.001981
164,2934.63,1.2858,0.61348,1.10747,0.90652,0.77364,0.85244,0.41452,1.74779,0.80079,1.32585,0.0019315,0.0019315,0.0019315
165,2961.29,1.26848,0.62227,1.1058,0.90986,0.77794,0.85216,0.41156,1.74763,0.80014,1.32852,0.001882,0.001882,0.001882
166,2982.56,1.27213,0.62226,1.10585,0.9019,0.79943,0.86284,0.41538,1.76419,0.79463,1.33593,0.0018325,0.0018325,0.0018325
167,3010.67,1.26072,0.614,1.09062,0.89704,0.79083,0.85866,0.42093,1.75156,0.77932,1.33267,0.001783,0.001783,0.001783
168,3038.63,1.27601,0.61312,1.10496,0.89695,0.78558,0.85611,0.41814,1.74035,0.77805,1.33026,0.0017335,0.0017335,0.0017335
169,3061.17,1.25566,0.60487,1.08968,0.88119,0.80086,0.86162,0.41523,1.74892,0.77655,1.33228,0.001684,0.001684,0.001684
170,3088.82,1.24869,0.60634,1.09421,0.91419,0.77937,0.8578,0.41297,1.74347,0.78449,1.32479,0.0016345,0.0016345,0.0016345
171,3115.28,1.24802,0.60049,1.09308,0.91712,0.78367,0.86473,0.41781,1.75137,0.78072,1.33626,0.001585,0.001585,0.001585
172,3143.43,1.23557,0.60159,1.09449,0.89448,0.7937,0.86433,0.41698,1.76145,0.79444,1.33519,0.0015355,0.0015355,0.0015355
173,3172.19,1.2412,0.59036,1.08555,0.91648,0.78223,0.85387,0.41312,1.76404,0.77778,1.35286,0.001486,0.001486,0.001486
174,3202.99,1.24823,0.59844,1.09295,0.89424,0.80086,0.86088,0.41293,1.76886,0.79454,1.34632,0.0014365,0.0014365,0.0014365
175,3234.23,1.23541,0.59371,1.09505,0.88879,0.80372,0.85646,0.41153,1.76861,0.79687,1.34007,0.001387,0.001387,0.001387
176,3270.49,1.23058,0.58783,1.09225,0.91232,0.80498,0.86242,0.41377,1.76128,0.78352,1.33521,0.0013375,0.0013375,0.0013375
177,3305.03,1.22417,0.58837,1.0862,0.9235,0.7808,0.85918,0.41358,1.76796,0.78598,1.33548,0.001288,0.001288,0.001288
178,3335.91,1.21915,0.58248,1.08374,0.90441,0.78616,0.85493,0.41955,1.74199,0.78362,1.32974,0.0012385,0.0012385,0.0012385
179,3362.15,1.21459,0.58425,1.07891,0.90838,0.78367,0.85254,0.42121,1.74342,0.77907,1.3326,0.001189,0.001189,0.001189
180,3386.85,1.20526,0.58121,1.07686,0.91847,0.7908,0.85966,0.41742,1.76099,0.78479,1.34234,0.0011395,0.0011395,0.0011395
181,3415.45,1.22378,0.58251,1.08028,0.90428,0.78223,0.85894,0.41535,1.76449,0.78999,1.34184,0.00109,0.00109,0.00109
182,3441.98,1.20601,0.57129,1.07779,0.88973,0.79656,0.8591,0.41726,1.76339,0.77721,1.34588,0.0010405,0.0010405,0.0010405
183,3467.17,1.20212,0.57746,1.07427,0.90637,0.80086,0.86655,0.42012,1.76547,0.78119,1.34767,0.000991,0.000991,0.000991
184,3495.1,1.20691,0.57215,1.07736,0.91517,0.78821,0.8598,0.41575,1.76825,0.78527,1.35245,0.0009415,0.0009415,0.0009415
185,3523.41,1.19819,0.57419,1.07887,0.88949,0.79656,0.86169,0.41893,1.76266,0.78322,1.34976,0.000892,0.000892,0.000892
