epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,1810.68,1.69745,1.07936,1.25953,0.83554,0.64327,0.73912,0.3514,1.82336,1.09073,1.36972,0.0061885,0.0061885,0.0061885
79,1833.67,1.69759,1.06924,1.24955,0.85048,0.64327,0.74123,0.34876,1.86706,1.10229,1.38761,0.006139,0.006139,0.006139
80,1857.19,1.69707,1.05639,1.2435,0.79271,0.68052,0.75821,0.35214,1.8367,1.07421,1.36783,0.0060895,0.0060895,0.0060895
81,1880.28,1.70655,1.06654,1.253,0.83881,0.67101,0.75536,0.34824,1.86768,1.0879,1.38165,0.00604,0.00604,0.00604
82,1903.11,1.67789,1.05124,1.23634,0.82507,0.63754,0.74992,0.35519,1.84697,1.07399,1.37641,0.0059905,0.0059905,0.0059905
83,1926.15,1.66776,1.03459,1.25356,0.82755,0.67335,0.75663,0.35292,1.8513,1.06213,1.38084,0.005941,0.005941,0.005941
84,1949.68,1.68615,1.05449,1.25756,0.82428,0.69222,0.76741,0.36042,1.84798,1.05875,1.37687,0.0058915,0.0058915,0.0058915
85,1971.97,1.68006,1.04899,1.24114,0.82433,0.68195,0.77683,0.37003,1.80957,1.02962,1.34244,0.005842,0.005842,0.005842
86,1994.6,1.66422,1.02673,1.24396,0.87449,0.67877,0.77485,0.36936,1.82064,1.01939,1.36333,0.0057925,0.0057925,0.0057925
87,2017.95,1.68384,1.03055,1.22711,0.83422,0.70487,0.7836,0.37306,1.80464,1.00549,1.34881,0.005743,0.005743,0.005743
88,2040.63,1.66541,1.01149,1.24066,0.83117,0.7149,0.78196,0.37615,1.79462,1.01773,1.34851,0.0056935,0.0056935,0.0056935
89,2063.42,1.642,1.02216,1.22694,0.81517,0.70774,0.78191,0.37091,1.82643,1.0168,1.37187,0.005644,0.005644,0.005644
90,2085.74,1.67433,1.02077,1.23239,0.84874,0.69938,0.78349,0.37642,1.80935,0.99734,1.34951,0.0055945,0.0055945,0.0055945
91,2108.89,1.66562,1.00667,1.2237,0.83167,0.69366,0.77318,0.36471,1.84018,1.02148,1.36109,0.005545,0.005545,0.005545
92,2131.78,1.65122,1.0104,1.22946,0.83296,0.70725,0.78444,0.3697,1.83502,0.98601,1.37019,0.0054955,0.0054955,0.0054955
93,2154.81,1.66253,1.00005,1.23025,0.84197,0.70223,0.78118,0.37473,1.8212,0.99695,1.361,0.005446,0.005446,0.005446
94,2178.09,1.64578,0.99556,1.23973,0.83292,0.69994,0.78446,0.37392,1.80916,1.01864,1.35146,0.0053965,0.0053965,0.0053965
95,2200.98,1.63977,1.00358,1.24184,0.82792,0.71686,0.78982,0.37144,1.8143,0.9988,1.35662,0.005347,0.005347,0.005347
96,2224.55,1.62896,1.00626,1.23365,0.84222,0.68768,0.77959,0.36507,1.81473,1.00814,1.36344,0.0052975,0.0052975,0.0052975
