epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,4210.61,1.2743,0.63279,1.09731,0.92236,0.77221,0.85192,0.41083,1.76506,0.85654,1.34145,0.0008425,0.0008425,0.0008425
187,4233.2,1.26745,0.63095,1.09261,0.9047,0.7894,0.85937,0.41109,1.75536,0.85716,1.32144,0.000793,0.000793,0.000793
188,4256.22,1.26142,0.62554,1.09733,0.91592,0.7765,0.85292,0.40917,1.76423,0.8669,1.32969,0.0007435,0.0007435,0.0007435
189,4278.41,1.27706,0.62502,1.09789,0.91604,0.7808,0.85536,0.41452,1.76181,0.85746,1.3315,0.000694,0.000694,0.000694
190,4301.07,1.26817,0.62258,1.10079,0.92198,0.77937,0.85721,0.41541,1.75691,0.85635,1.32838,0.0006445,0.0006445,0.0006445
191,4323.58,1.25383,0.62521,1.08989,0.89855,0.78367,0.85234,0.41342,1.75095,0.85582,1.32658,0.000595,0.000595,0.000595
192,4345.66,1.247,0.61534,1.09131,0.89609,0.78367,0.85323,0.41439,1.75257,0.8546,1.32999,0.0005455,0.0005455,0.0005455
193,4368.4,1.24413,0.61637,1.08598,0.90018,0.78813,0.85288,0.41349,1.75371,0.86628,1.3324,0.000496,0.000496,0.000496
194,4390.95,1.24288,0.61638,1.08378,0.90304,0.7894,0.85655,0.41244,1.75206,0.86363,1.32804,0.0004465,0.0004465,0.0004465
195,4413.24,1.25105,0.61393,1.09163,0.91011,0.78325,0.85301,0.41339,1.74858,0.86018,1.32907,0.000397,0.000397,0.000397
196,4436.09,1.24724,0.62302,1.08797,0.90337,0.79018,0.85468,0.41498,1.75119,0.85945,1.33051,0.0003475,0.0003475,0.0003475
197,4458.62,1.24786,0.61729,1.0876,0.90512,0.77937,0.85362,0.41521,1.75012,0.85984,1.32731,0.000298,0.000298,0.000298
198,4481.3,1.24977,0.62001,1.07929,0.88663,0.79799,0.85436,0.41486,1.7495,0.85772,1.32698,0.0002485,0.0002485,0.0002485
199,4503.45,1.2326,0.60905,1.07664,0.90222,0.77996,0.85532,0.41474,1.75102,0.85897,1.32856,0.000199,0.000199,0.000199
200,4525.64,1.22705,0.60914,1.07501,0.89684,0.78223,0.85218,0.41621,1.74967,0.85456,1.32785,0.0001495,0.0001495,0.0001495
