epoch,total_loss,hash_loss,quant_loss,cls_loss,val_acc
74,0.3482131499510545,0.12243085163526046,0.1159451214166788,0.0604146518625128,0.9519230769230769
75,0.381003295763945,0.14674447304927385,0.12268763704177661,0.07376854231533332,0.9505494505494505
76,0.3957048142567659,0.14381000361381432,0.12326323221891354,0.09865934604731126,0.9505494505494505
77,0.3246540656456581,0.12006488022131798,0.11545325357180375,0.0384545808371443,0.9505494505494505
78,0.3208147745866042,0.11884535256868754,0.11754466726993903,0.031773500669843115,0.9505494505494505
79,0.31707012347685987,0.11727999093440863,0.11215444081104718,0.034925275147916414,0.9505494505494505
80,0.3413958702331934,0.12347242465386024,0.11930937453722343,0.060980859523018204,0.9532967032967034
81,0.3085777690777412,0.11711999105337338,0.11537948288978675,0.021743141878873874,0.9532967032967034
82,0.36455296476682025,0.13594247935674128,0.10964543658953446,0.08637440204620361,0.9491758241758241
83,0.3000450034936269,0.11233453815564132,0.11804240808272973,0.02229076048407035,0.9519230769230769
84,0.2957354784011841,0.11217234895015374,0.10978392702646744,0.01663384054047175,0.9519230769230769
85,0.3158210913340251,0.11562930582425533,0.11383128223510888,0.04544020850115862,0.9519230769230769
86,0.30209702253341675,0.11591520638037951,0.11366244424612094,0.01883253452774042,0.9532967032967034
87,0.2983455581542773,0.11345437799508755,0.10928767078962082,0.018995001959877137,0.9532967032967034
88,0.2978165837434622,0.11357027521500221,0.12025753446878532,0.022148764740007047,0.9519230769230769
89,0.2946099119308667,0.11351632804442675,0.10976397532683152,0.020212988058725994,0.9519230769230769
90,0.3156160880357791,0.11397176713515551,0.11023967827741916,0.05309896834958822,0.9505494505494505
91,0.32227565539188874,0.1228562755844532,0.12141984032514767,0.044489706794802956,0.9464285714285714
92,0.2876232740206596,0.1099541458563927,0.1109332929436977,0.0199616500773491,0.9519230769230769
93,0.2968423549945538,0.11444981759175277,0.10932652594951484,0.022951605443197947,0.9519230769230769
94,0.30524511138598126,0.11394491333227891,0.1096536316550695,0.042677608891748466,0.9505494505494505
95,0.2908483430361136,0.11204733680456112,0.11231084779286996,0.023045406342507936,0.9505494505494505
96,0.2858917269951258,0.10975902393842354,0.10871940278089963,0.022307097338713132,0.9519230769230769
97,0.3751622247390258,0.1353932792941729,0.11260111840107502,0.11969205331152831,0.9505494505494505
98,0.2972376484137315,0.11214887255277389,0.10995960331115967,0.036991184314665124,0.9519230769230769
99,0.285795889603786,0.10949795120037518,0.10516003633920963,0.020485467444627713,0.9505494505494505
100,0.29593552075899565,0.11171760944983898,0.10693000295223334,0.02889744316538175,0.9519230769230769
