epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,1623.15,1.70951,1.08684,1.26254,0.80149,0.65517,0.74932,0.34522,1.84624,1.08761,1.3598,0.0063865,0.0063865,0.0063865
75,1645.6,1.70734,1.07869,1.25691,0.82266,0.63697,0.7423,0.34932,1.81862,1.07083,1.34786,0.006337,0.006337,0.006337
76,1667.29,1.69936,1.07676,1.27184,0.77883,0.64469,0.72604,0.34654,1.85113,1.08663,1.38765,0.0062875,0.0062875,0.0062875
77,1688.9,1.68085,1.06376,1.24923,0.78114,0.66332,0.7368,0.34118,1.852,1.08574,1.35989,0.006238,0.006238,0.006238
78,1710.83,1.6759,1.0328,1.25404,0.74768,0.67814,0.74067,0.33938,1.85634,1.05395,1.3655,0.0061885,0.0061885,0.0061885
79,1732.17,1.68403,1.05493,1.24617,0.79448,0.66485,0.74617,0.34445,1.86281,1.06412,1.37163,0.006139,0.006139,0.006139
80,1754.75,1.69057,1.06885,1.27062,0.80554,0.65881,0.7576,0.35593,1.8157,1.03394,1.34612,0.0060895,0.0060895,0.0060895
81,1776.65,1.67044,1.01437,1.23376,0.8174,0.66436,0.76483,0.3552,1.80202,1.03449,1.33844,0.00604,0.00604,0.00604
82,1798.36,1.64821,1.01834,1.23958,0.76369,0.67545,0.75297,0.35116,1.83825,1.04907,1.34846,0.0059905,0.0059905,0.0059905
83,1820.39,1.66159,1.013,1.25042,0.80634,0.681,0.75974,0.35963,1.82653,1.04225,1.34922,0.005941,0.005941,0.005941
84,1841.97,1.66292,1.02472,1.25226,0.82478,0.68793,0.78412,0.36685,1.7864,1.01982,1.33186,0.0058915,0.0058915,0.0058915
85,1863.21,1.6514,1.01651,1.26212,0.81018,0.67484,0.76731,0.35881,1.82607,1.00505,1.35623,0.005842,0.005842,0.005842
86,1884.88,1.64599,0.9956,1.23163,0.81675,0.65742,0.76896,0.36828,1.81687,1.00698,1.34761,0.0057925,0.0057925,0.0057925
87,1906.56,1.65212,1.02035,1.22687,0.80754,0.67129,0.76174,0.36636,1.81023,1.02271,1.34981,0.005743,0.005743,0.005743
